compendium_technology_labels	Sample	PC1	PC2
RNA-SEQ	ERR1857625	20.26229073058767	41.86668392546142
RNA-SEQ	ERR1857624	20.964693108973453	41.778527574223766
RNA-SEQ	ERR1857623	21.044770312377764	43.760752925914844
RNA-SEQ	ERR1857622	21.142420213077784	42.99670066026545
RNA-SEQ	ERR1857621	21.38723795860435	42.71732220466725
RNA-SEQ	ERR1857620	19.50301898502596	45.09500899428407
RNA-SEQ	ERR1857619	20.21020157932382	44.89676171205564
RNA-SEQ	ERR1857618	21.5140038134167	41.57009678516643
RNA-SEQ	ERR1857617	19.354940275480473	43.121001759209435
RNA-SEQ	ERR1857616	19.390864211254485	44.28923952512769
RNA-SEQ	ERR1857615	20.46679442381688	43.552685393394825
RNA-SEQ	ERR1857614	21.128801948717395	40.37452270455514
RNA-SEQ	ERR1857613	22.337384309110167	42.12283464254665
RNA-SEQ	ERR1857612	21.70885252493512	42.15748880117793
RNA-SEQ	ERR1857611	21.463470107285346	43.461453050599886
RNA-SEQ	ERR1857610	21.072626684871107	43.1395998243053
RNA-SEQ	ERR1857609	21.712298734463893	42.26570013635219
RNA-SEQ	ERR1858144	21.509893546411142	41.768892774778685
RNA-SEQ	ERR1858143	20.45508276490806	43.384108711523844
RNA-SEQ	ERR1858142	21.642914326079815	39.83244642500417
RNA-SEQ	ERR1858141	20.49468239311483	43.481637171167556
RNA-SEQ	ERR1858140	20.394109919035873	43.258675227033116
RNA-SEQ	ERR1858139	21.85496455383488	42.09428458102026
RNA-SEQ	ERR1858138	18.040027478797036	43.19459985157946
RNA-SEQ	ERR1858137	18.91974293755008	42.88368047960264
RNA-SEQ	ERR1858136	21.197755176799934	40.29707666288558
RNA-SEQ	ERR1858135	19.746125012630664	43.354683103261415
RNA-SEQ	ERR1858134	21.12557547939912	42.798558565567745
RNA-SEQ	ERR1858133	20.838181933892837	44.15422108054608
RNA-SEQ	ERR1858132	20.76730011233388	43.67086831744179
RNA-SEQ	ERR1858131	21.041946683869025	41.90005759020113
RNA-SEQ	ERR1858130	20.558249238844372	42.486293964928215
RNA-SEQ	ERR1858129	20.775540754730258	41.97397964135322
RNA-SEQ	ERR1858128	19.867004586046455	43.68431980614156
RNA-SEQ	ERR1858127	20.188362784851975	44.08725315598049
RNA-SEQ	ERR1858126	20.787617859552068	44.56775523342691
RNA-SEQ	ERR1858125	21.573515136364367	41.11404000274781
RNA-SEQ	ERR1858124	21.039829635366026	43.44838002687549
RNA-SEQ	ERR1858123	20.555755521575456	41.43850174400849
RNA-SEQ	ERR1858122	19.630275744920677	44.249405432215156
RNA-SEQ	ERR1858121	19.897277083553618	43.7552067545672
RNA-SEQ	ERR1858120	20.249308165474194	42.98115541689677
RNA-SEQ	ERR1858119	21.437044591717306	41.59852664148278
RNA-SEQ	ERR1858118	20.42808431093196	43.116459847424615
RNA-SEQ	ERR1858117	22.1571540760211	41.27719289376603
RNA-SEQ	ERR1858116	21.309735537814337	41.63259068537186
RNA-SEQ	ERR1858115	20.57175642690813	43.93602618969872
RNA-SEQ	ERR1858114	21.013568805808852	41.26625924267018
RNA-SEQ	ERR1858113	20.171245823480866	42.96368414289836
RNA-SEQ	ERR1858112	20.607830820383086	43.09071959528266
RNA-SEQ	ERR1858111	20.919076942192486	41.81614359968158
RNA-SEQ	ERR1858110	20.692072748722854	42.32109713863836
RNA-SEQ	ERR1858109	22.244601478510372	42.16449443367795
RNA-SEQ	ERR1858108	21.036710802482965	42.926963880340416
RNA-SEQ	ERR1858107	21.502965580322343	43.771070226113686
RNA-SEQ	ERR1858106	20.367564329697668	42.064981812737706
RNA-SEQ	ERR1858105	20.359460123905528	41.887562832067474
RNA-SEQ	ERR1858104	20.992593353920462	41.685239555908154
RNA-SEQ	ERR1858103	21.039130030151455	43.740830777872304
RNA-SEQ	ERR1858102	20.94883770986765	43.02242152728485
RNA-SEQ	ERR1858101	21.211492258199527	42.821046820541625
RNA-SEQ	ERR1858100	19.616837670746786	45.07742715512437
RNA-SEQ	ERR1858099	20.208563790558813	44.90843432837896
RNA-SEQ	ERR1858098	21.676076287986863	41.62093208847464
RNA-SEQ	ERR1858097	19.05435249298117	43.045853966881765
RNA-SEQ	ERR1858096	19.31862321709381	44.20879455463152
RNA-SEQ	ERR1858095	20.190002331777336	43.7692927502303
RNA-SEQ	ERR1858094	21.21227677426646	40.32345222999063
RNA-SEQ	ERR1858093	22.03012974988224	42.06463283194218
RNA-SEQ	ERR1858092	21.48964943528864	42.14560419875518
RNA-SEQ	ERR1858091	21.444112684339892	43.2569337160654
RNA-SEQ	ERR1858090	21.103652181058806	43.20675939045364
RNA-SEQ	ERR1858089	21.540541234108797	42.33140402290826
RNA-SEQ	ERR1858088	21.03954940298632	41.840667892001974
RNA-SEQ	ERR1252196	24.374403114540275	33.08870861132281
RNA-SEQ	ERR1858086	21.243296246102663	42.047109835998725
RNA-SEQ	ERR1858085	20.316603642720644	44.3478860273287
RNA-SEQ	ERR1858084	20.777392153555706	41.89171594100447
RNA-SEQ	ERR1858083	19.743474181333603	44.64160880426177
RNA-SEQ	ERR1858082	20.647052933039404	43.88592605169045
RNA-SEQ	ERR1858081	21.526656001523104	41.71447572671417
RNA-SEQ	ERR1858080	20.90388619569644	40.72981816180925
RNA-SEQ	ERR1858079	19.470956975425818	43.87921586334777
RNA-SEQ	ERR1858078	20.255084168089013	43.46957012572217
RNA-SEQ	ERR1858077	21.689665715540386	40.54914086134448
RNA-SEQ	ERR1858076	21.657808837127888	40.379862425763584
RNA-SEQ	ERR1858075	20.80234416789951	43.744856334153255
RNA-SEQ	ERR1858074	20.935300348742587	43.53274175698761
RNA-SEQ	ERR1858073	20.846868588393466	43.32872117930326
RNA-SEQ	ERR1858072	21.838840512068117	39.44497730988235
RNA-SEQ	ERR1858071	21.719358477974442	42.45512071742686
RNA-SEQ	ERR1858070	21.835208652133783	40.69405179029579
RNA-SEQ	ERR1858069	20.62175232576708	43.94234342573678
RNA-SEQ	ERR1858068	21.188728394934476	40.799957087538715
RNA-SEQ	ERR1858067	21.2469171645158	42.258948926726916
RNA-SEQ	ERR1858066	20.1528846369927	45.01456247079302
RNA-SEQ	ERR1858065	21.475474544042388	40.33975152403952
RNA-SEQ	ERR1858064	17.832504322064235	44.77059141776381
RNA-SEQ	ERR1858063	20.46188924832559	42.43088856660327
RNA-SEQ	ERR1858062	21.007481948962603	41.83898134287102
RNA-SEQ	ERR1858061	20.367243672721077	42.98684725022786
RNA-SEQ	ERR1858060	20.670462177882474	42.52197649197741
RNA-SEQ	ERR1252190	27.419117903915204	22.84855232680519
RNA-SEQ	ERR1858058	17.787322077509923	42.53451820382591
RNA-SEQ	ERR1858057	20.132586377215876	44.59498557354257
RNA-SEQ	ERR1858056	20.847753122065505	41.30625212727274
RNA-SEQ	ERR1858055	21.518452264642917	42.00586901438251
RNA-SEQ	ERR1252189	24.945357350440084	30.883582071641488
RNA-SEQ	ERR1858054	19.446123271193834	44.050324355338866
RNA-SEQ	ERR1858053	20.521041323100366	44.448534200792295
RNA-SEQ	ERR1858052	22.034248004237636	41.43066624665108
RNA-SEQ	ERR1858051	20.119468405908034	42.267312009905474
RNA-SEQ	ERR1858050	19.730233521731666	43.14334803115162
RNA-SEQ	ERR1858049	21.843735183751964	35.41943299650222
RNA-SEQ	ERR1858048	21.2804289793734	41.76838917858484
RNA-SEQ	ERR1858047	20.35961816324049	43.46215749952216
RNA-SEQ	ERR1858046	21.53747718628372	39.778343726802326
RNA-SEQ	ERR1858045	20.504830892948103	43.420668734008274
RNA-SEQ	ERR1858044	20.27523233174363	43.285482946875234
RNA-SEQ	ERR1858043	21.49054334179176	42.16340425835757
RNA-SEQ	ERR1858042	18.215870489392817	43.08674508628118
RNA-SEQ	ERR1858041	18.91805384052587	42.798289411800326
RNA-SEQ	ERR1252186	24.093045537618092	24.58805857371617
RNA-SEQ	ERR1858039	19.661510040565116	43.39884404801643
RNA-SEQ	ERR1858040	20.983552778144844	40.33923144993613
RNA-SEQ	ERR1858038	21.22741007137083	42.72190311491761
RNA-SEQ	ERR1858037	20.949078307629915	44.16148653076052
RNA-SEQ	ERR1858036	20.563970283330214	43.78123278834323
RNA-SEQ	ERR1858035	21.225600908281436	41.84818755928958
RNA-SEQ	ERR1858034	20.84230592508321	42.53992940518287
RNA-SEQ	SRR998904	26.90333128658556	-39.28001117309915
RNA-SEQ	ERR1858033	20.940965428617442	41.975120492606706
RNA-SEQ	ERR1858032	20.025783458397274	43.778666888086136
RNA-SEQ	ERR1858031	20.198715321306683	44.049724221635195
RNA-SEQ	ERR1858030	20.611753250365954	44.590979188275305
RNA-SEQ	ERR1858029	21.436956053687826	41.067612230977
RNA-SEQ	ERR1858028	20.871865105696706	43.58950725901596
RNA-SEQ	ERR1858027	20.717651888162358	41.63965187343725
RNA-SEQ	ERR1858026	19.449166454527067	44.23333312746801
RNA-SEQ	ERR1858025	20.03699605016755	43.76382271303946
RNA-SEQ	ERR1858024	20.428197889644913	42.895093041819074
RNA-SEQ	ERR1858023	21.559877407230783	41.490745942596256
RNA-SEQ	ERR1858022	20.276763748503942	43.066559900987286
RNA-SEQ	ERR1858021	21.878975682320302	41.20049723073222
RNA-SEQ	ERR1858020	21.23331007666955	41.56729200055226
RNA-SEQ	ERR1858019	20.7432960173107	44.03565932209901
RNA-SEQ	ERR1858018	21.130055588268572	41.10588024100422
RNA-SEQ	ERR1858017	20.10226592569659	42.95769243499841
RNA-SEQ	ERR1858016	20.38663302721761	43.12359769074607
RNA-SEQ	ERR1858015	20.783914605424943	41.83292766587461
RNA-SEQ	ERR1858014	20.625420457103033	42.236935219544996
RNA-SEQ	ERR1858013	22.13286826399845	42.16703763454299
RNA-SEQ	ERR1858012	21.05961801675597	42.773020022441614
RNA-SEQ	ERR1858011	21.348407410358323	43.71922859150231
RNA-SEQ	ERR1858010	20.375467892572104	42.04804763238455
RNA-SEQ	ERR1858009	20.256670638518706	42.05721262123025
RNA-SEQ	ERR1858008	21.019359145333336	41.703798895819524
RNA-SEQ	ERR1858007	20.981042366908184	43.67643890899122
RNA-SEQ	ERR1858006	20.892146097378895	43.11749486211071
RNA-SEQ	ERR1858005	21.3245681242079	42.53244102756863
RNA-SEQ	ERR1858004	19.46685774515056	45.0702365747968
RNA-SEQ	ERR1858003	20.263465536001714	44.96938936873769
RNA-SEQ	ERR1858002	21.645023560806838	41.73941688513671
RNA-SEQ	ERR1858001	19.28925230322119	42.94650418919421
RNA-SEQ	ERR1858000	19.35630477807198	44.18672992910457
RNA-SEQ	ERR1857999	20.201190455439924	43.75037803325026
RNA-SEQ	ERR1857998	20.877675152041206	40.386117027820774
RNA-SEQ	ERR1857997	22.287643344642298	42.31350934850943
RNA-SEQ	ERR1857996	21.667633080729754	42.18442088910273
RNA-SEQ	ERR1857608	21.010632414003894	41.911585333820504
RNA-SEQ	ERR1857607	21.993979414018998	41.00054509361407
RNA-SEQ	ERR1857606	21.305056204865473	42.142568890482586
RNA-SEQ	ERR1857605	20.292959599487254	44.235908512963846
RNA-SEQ	ERR1857604	20.900156067312242	41.909079160601
RNA-SEQ	ERR1857603	19.82713490449678	44.496213539511004
RNA-SEQ	ERR1857602	20.650206111735205	43.8634159445941
RNA-SEQ	ERR1857601	21.580748255481424	41.997748705939735
RNA-SEQ	ERR1857600	20.945038311202573	40.649173643578074
RNA-SEQ	ERR1857599	19.887802802357335	43.94119041520177
RNA-SEQ	ERR1857598	20.508499301482882	43.59067399327233
RNA-SEQ	ERR1857597	21.57513929300404	40.73377895306492
RNA-SEQ	ERR1857596	21.56149116621267	40.3660385645005
RNA-SEQ	ERR1857595	20.991154084146036	43.66028602054485
RNA-SEQ	ERR1857594	21.023581158938054	43.62924380996593
RNA-SEQ	ERR1857593	20.89676232942618	43.40126218265407
RNA-SEQ	ERR1857592	21.77843486363484	39.36963320312428
RNA-SEQ	ERR1857591	21.788020181830365	42.51097395285185
RNA-SEQ	ERR1857590	22.049813666527232	40.86315965461708
RNA-SEQ	ERR1857589	20.773546818246285	43.9829423004734
RNA-SEQ	ERR1857588	21.24705449153427	40.81614095364114
RNA-SEQ	ERR1857587	21.179921317927008	42.31690459572755
RNA-SEQ	ERR1857586	20.050282581760023	44.90210985748491
RNA-SEQ	ERR1857585	21.475213772139917	40.025032119162674
RNA-SEQ	ERR1857584	18.11155121467723	45.05386778960977
RNA-SEQ	ERR1857583	20.680359194395557	42.512103595935315
RNA-SEQ	ERR1857582	21.24755778870567	41.876074459157955
RNA-SEQ	ERR1857581	20.620679168838137	43.14447187214174
RNA-SEQ	ERR1857580	20.579993594694443	42.46398313603262
RNA-SEQ	ERR1857579	20.833421729731153	43.331150995217136
RNA-SEQ	ERR1857578	18.089237249840224	42.67091371044832
RNA-SEQ	ERR1857577	20.083389897683954	44.585422952107194
RNA-SEQ	ERR1857576	20.58891930821009	41.425265823572325
RNA-SEQ	ERR1857575	21.632846699976483	42.02583569555829
RNA-SEQ	ERR1857574	19.61984212502264	44.26734822325495
RNA-SEQ	ERR1857573	20.472986361722487	44.47609522451066
RNA-SEQ	ERR1857572	22.11669889457383	41.291213555535855
RNA-SEQ	ERR1857571	20.065343279251376	42.41147077324978
RNA-SEQ	ERR1857570	19.683795338056154	43.1105525974873
RNA-SEQ	ERR1857569	22.193343187151676	35.34188963844439
RNA-SEQ	ERR1205127	27.005823350870624	39.48734778988147
RNA-SEQ	ERR1205126	26.035317880930872	41.321083643452894
RNA-SEQ	ERR1205125	24.91499827381154	42.673259041858095
RNA-SEQ	ERR1205124	24.70098283170819	42.825110923497654
RNA-SEQ	ERR1205123	26.262474500640856	39.962030137579134
RNA-SEQ	ERR1205122	27.787682031460157	39.03873571848274
RNA-SEQ	ERR1205121	27.492988501104268	39.9616216976675
RNA-SEQ	ERR1205120	28.829375446369077	37.27181861720523
RNA-SEQ	ERR1205119	29.50104230567334	36.74858875646837
RNA-SEQ	ERR1205118	29.531614142317284	36.19617090508509
RNA-SEQ	ERR1205117	28.261578553532456	38.91904892658907
RNA-SEQ	ERR1205116	28.267640776985434	37.32435669461557
RNA-SEQ	ERR1205115	27.89789484324682	39.5634357678902
RNA-SEQ	ERR1205114	27.219419982149514	39.59571543542946
RNA-SEQ	ERR1205113	27.776866279013497	39.61361051117457
RNA-SEQ	ERR1205112	27.649093842167332	39.85430662701349
RNA-SEQ	ERR1205111	27.35088992875301	39.98876387332799
RNA-SEQ	ERR1205110	28.228427363458394	39.44119980189449
RNA-SEQ	ERR1205109	27.881225021569083	40.24902537756316
RNA-SEQ	ERR1205108	28.067548669290737	38.10893990732478
RNA-SEQ	ERR1205107	28.32028057124385	39.28045320712467
RNA-SEQ	ERR1205106	27.98287122796383	38.425478091247555
RNA-SEQ	ERR1205105	27.221913556099214	39.654949629725785
RNA-SEQ	ERR1205104	27.033512987103776	40.84507153319402
RNA-SEQ	ERR1205103	26.89992145641377	39.56643163238299
RNA-SEQ	ERR1205102	26.050841431873582	41.393339920457464
RNA-SEQ	ERR1205101	24.941040207101292	42.606497380489216
RNA-SEQ	ERR1205100	24.63264573417046	42.79687384538533
RNA-SEQ	ERR1205099	26.336135998814488	40.04341682204357
RNA-SEQ	ERR1205098	27.903623143046016	39.089341135812894
RNA-SEQ	ERR1205097	27.45777108173786	40.11762208384516
RNA-SEQ	ERR1205096	28.830346238357613	37.32413543628868
RNA-SEQ	ERR1205095	29.329207605441585	36.680762548186586
RNA-SEQ	ERR1821852	23.053179345409447	26.601964471647925
RNA-SEQ	ERR1205094	29.58527183598364	36.235954919883994
RNA-SEQ	ERR1205093	28.3709205813555	38.946093482740565
RNA-SEQ	ERR1205092	28.365747056304844	37.209982795944164
RNA-SEQ	ERR1821851	22.36012543074562	36.899506856542295
RNA-SEQ	ERR1205091	27.584781666547634	39.47816811046604
RNA-SEQ	ERR1205090	27.129256435579055	39.614725396319535
RNA-SEQ	ERR1205089	27.826686739490253	39.504328381994966
RNA-SEQ	ERR1205088	27.65964389808815	39.83924251275548
RNA-SEQ	ERR1205087	27.32478835933938	40.08546923361941
RNA-SEQ	ERR1205086	28.243520691083194	39.65021964131864
RNA-SEQ	ERR1205085	27.781839114108703	40.305881123209836
RNA-SEQ	ERR1205084	28.254584175771228	38.19865558495039
RNA-SEQ	ERR1205083	28.32054246265376	39.39357165511973
RNA-SEQ	ERR1205082	27.922199549597305	38.3928628299235
RNA-SEQ	ERR1821849	24.25198339636627	18.98357082228769
RNA-SEQ	ERR1205081	27.200344446907955	39.63226014208239
RNA-SEQ	ERR1205080	27.010252843414722	40.897213916502544
RNA-SEQ	SRR941754	30.504061990307903	-0.8121819926291918
RNA-SEQ	SRR941753	30.226293377332716	-1.5067600751345345
RNA-SEQ	SRR941751	29.865136361253867	-0.014611929749336061
RNA-SEQ	SRR941749	30.17025429344999	0.2873005963014031
RNA-SEQ	SRR2959457	17.64874920103989	-19.942577051120924
RNA-SEQ	SRR2959456	18.769295108160158	-20.060147077016516
RNA-SEQ	ERR962928	-23.15413490137076	-35.69802739483647
RNA-SEQ	ERR962927	-24.98537063241056	-35.13189731840603
RNA-SEQ	ERR962926	-16.328432646484767	-37.520894368548994
RNA-SEQ	ERR962925	-19.672287866869304	-35.55585421600059
RNA-SEQ	ERR1821819	22.979042032252654	23.14001903564482
RNA-SEQ	ERR962924	-19.732485973029867	-35.04846226755278
RNA-SEQ	ERR962923	-16.68065279510891	-36.63398675060298
RNA-SEQ	ERR962922	-17.974808226097228	-35.51404715575786
RNA-SEQ	ERR962921	-14.267006032196438	-37.290784935229745
RNA-SEQ	ERR962920	-22.529853192083948	-35.76691436207919
RNA-SEQ	ERR962919	-24.73137719566192	-34.160494907739995
RNA-SEQ	ERR962916	-25.394172810224383	-34.21850146154806
RNA-SEQ	ERR962915	-24.150651403976912	-35.23017768052416
RNA-SEQ	ERR962914	-24.54073883373196	-34.36233228467745
RNA-SEQ	ERR962913	-17.9964953452343	-35.94729369448605
RNA-SEQ	ERR962912	-13.534482437852411	-37.56907874942152
RNA-SEQ	ERR962911	-16.769135975660667	-36.746893888107294
RNA-SEQ	ERR962910	-21.830166988779286	-35.56090588845126
RNA-SEQ	ERR962909	-14.420636415213524	-37.08921524303919
RNA-SEQ	ERR962907	-25.515448469898022	-33.99026714207981
RNA-SEQ	ERR962906	-19.18631186464965	-36.46884587970851
RNA-SEQ	ERR1821796	22.59553076339693	25.572150865524744
RNA-SEQ	ERR1821794	24.922586259074077	32.30990121115206
RNA-SEQ	ERR1821791	22.858600775880824	36.52993106732601
RNA-SEQ	SRR633547	27.387212158625687	30.599599742465912
RNA-SEQ	ERR1821759	22.172926405041483	24.69725259672608
RNA-SEQ	SRR3571773	29.2465619511962	-12.672486906624705
RNA-SEQ	SRR3571772	28.481557349907433	-10.969950738554674
RNA-SEQ	SRR5341543	25.67678965289298	-41.833888370975174
RNA-SEQ	SRR5341542	25.69966788753227	-41.794422745132586
RNA-SEQ	SRR5341541	25.625788456751337	-41.930513999645044
RNA-SEQ	SRR5341540	25.44566087691361	-37.23819127253395
RNA-SEQ	ERR1252143	22.954633186541802	22.36265559896394
RNA-SEQ	ERR1252142	22.472592244630565	23.900696742948323
RNA-SEQ	SRR5341539	25.566395957008865	-37.19459667959145
RNA-SEQ	ERR1252141	23.38548899489747	21.78652044381004
RNA-SEQ	ERR1252140	23.78725336203859	32.08386274129492
RNA-SEQ	SRR5341538	25.470963431327643	-37.137259321786125
RNA-SEQ	SRR5341537	25.96629705012561	-39.458218893068384
RNA-SEQ	ERR1252128	23.548392521604512	33.22968746221176
RNA-SEQ	ERR1252127	23.597074723827053	33.348155218460505
RNA-SEQ	ERR1252126	23.60246878013927	32.049809945554834
RNA-SEQ	SRR5341536	26.06336702752138	-39.39885607119301
RNA-SEQ	SRR5341535	26.035790689427127	-39.43062409163217
RNA-SEQ	SRR5341534	26.14848105927634	-37.491507513458345
RNA-SEQ	ERR830365	-42.95396708774387	19.927726012748614
RNA-SEQ	ERR830364	-41.84705461151744	20.429835472414556
RNA-SEQ	ERR830363	-43.663959431258625	19.845978341411257
RNA-SEQ	ERR830362	-40.56516432497651	21.337927148225173
RNA-SEQ	ERR830361	-42.982153109958645	20.451207471583576
RNA-SEQ	ERR830360	-43.222870136247856	20.23688463916309
RNA-SEQ	ERR830359	-43.16121999050264	20.671207527567176
RNA-SEQ	ERR830358	-40.94127928159915	21.85612936108824
RNA-SEQ	ERR830357	-42.00601281300566	20.95327754225302
RNA-SEQ	ERR830356	-42.6681608035317	20.136666808544582
RNA-SEQ	ERR830355	-43.13942389215907	19.346446022791408
RNA-SEQ	ERR830354	-44.50964807242809	18.2772995903222
RNA-SEQ	ERR830353	-43.6071860080538	19.95265767892108
RNA-SEQ	ERR830352	-43.45787614557716	19.67435970962249
RNA-SEQ	ERR830351	-41.861148107443256	21.282781204022072
RNA-SEQ	ERR830350	-43.57313620251627	19.087237332632032
RNA-SEQ	ERR830349	-42.67919254817517	18.54877922967854
RNA-SEQ	ERR830348	-41.77682465307989	19.598809769316226
RNA-SEQ	ERR830347	-42.8517555545062	21.064255257929098
RNA-SEQ	ERR830346	-43.59719135100466	19.382404042003714
RNA-SEQ	ERR830345	-40.93106491286656	21.887204635349466
RNA-SEQ	ERR830344	-42.870444651277715	20.470447309367305
RNA-SEQ	SRR5341533	26.02053610024312	-37.38927014843283
RNA-SEQ	ERR830343	-42.40494298699758	20.485720265170574
RNA-SEQ	ERR830342	-43.86689631413712	18.991356198916982
RNA-SEQ	ERR830341	-43.11798413879231	18.679359008605392
RNA-SEQ	ERR830340	-37.92857242704867	21.688205165197658
RNA-SEQ	ERR830339	-40.81400680534785	20.394230510372104
RNA-SEQ	ERR830338	-43.77391758635962	17.719061767699415
RNA-SEQ	ERR830337	-43.30165374574703	18.41952896615383
RNA-SEQ	ERR830336	-42.42459475666817	18.413021603534588
RNA-SEQ	ERR830335	-42.23312140525858	19.66731979598872
RNA-SEQ	ERR830334	-42.299261799946606	19.052797303332476
RNA-SEQ	ERR830333	-43.76602811872138	18.175462104962648
RNA-SEQ	ERR830332	-44.65254480690795	15.682065905270514
RNA-SEQ	ERR830331	-43.06356798234173	20.025942512397513
RNA-SEQ	ERR830330	-42.43510049191036	18.5634846145417
RNA-SEQ	ERR830329	-42.98488022386573	18.026060918479182
RNA-SEQ	ERR830328	-41.89318446924797	20.998835351361315
RNA-SEQ	ERR830327	-41.742026625045185	19.221185926751826
RNA-SEQ	ERR830326	-43.41239801897684	18.670552975524082
RNA-SEQ	ERR830325	-42.802105051841885	18.35417649290637
RNA-SEQ	ERR830324	-41.789137736657075	18.995697277296067
RNA-SEQ	ERR830323	-43.31256304982325	19.421716950096073
RNA-SEQ	ERR830322	-41.507294062276436	20.38257258949772
RNA-SEQ	ERR830321	-43.46381585145595	16.96052314420799
RNA-SEQ	ERR830320	-44.105770919862415	17.565985940524005
RNA-SEQ	ERR830319	-43.02784757164482	19.91103257908824
RNA-SEQ	ERR830318	-41.82275774548866	20.425811448788696
RNA-SEQ	ERR830317	-43.75250489119882	19.93652737008516
RNA-SEQ	ERR830316	-40.26599584043983	21.448745255167754
RNA-SEQ	ERR830315	-42.95814165343583	20.051631752687868
RNA-SEQ	ERR830314	-43.04065939272193	20.53043585934888
RNA-SEQ	ERR830313	-43.26264323204242	20.644074669257883
RNA-SEQ	ERR830312	-40.83231610195913	21.832282446605582
RNA-SEQ	ERR830311	-42.10248365388985	20.762830684038082
RNA-SEQ	ERR830310	-42.67633906554594	20.01936610953225
RNA-SEQ	ERR830309	-43.02946532572442	19.33505904457887
RNA-SEQ	ERR830308	-44.51263321728626	18.13294969022513
RNA-SEQ	ERR830307	-43.59172913776493	19.83751715900227
RNA-SEQ	ERR830306	-43.57534942151255	19.591070968254584
RNA-SEQ	ERR830305	-41.848915621933145	21.13050424041222
RNA-SEQ	ERR830304	-43.61353499270798	18.796102509738397
RNA-SEQ	ERR830303	-42.73918886204505	18.647631047101857
RNA-SEQ	ERR830302	-41.8671571858898	19.391003166753265
RNA-SEQ	ERR830301	-42.93665173535372	20.866137292763508
RNA-SEQ	SRR5341531	25.43062886342744	-40.22588002033992
RNA-SEQ	ERR830300	-43.523889346942894	19.353399293175276
RNA-SEQ	ERR830299	-41.06743952007306	21.60105226233606
RNA-SEQ	ERR830298	-43.01235396822974	20.382262544702723
RNA-SEQ	ERR830297	-42.71194798707026	20.546120413779605
RNA-SEQ	ERR830296	-43.797534050798944	18.95231132945804
RNA-SEQ	ERR830295	-43.066691122165324	18.894144853208754
RNA-SEQ	ERR830294	-38.118237448066395	21.701365230744226
RNA-SEQ	ERR830293	-40.78784658935713	20.42828743969211
RNA-SEQ	ERR830292	-43.88836181346214	17.430063182224515
RNA-SEQ	ERR830291	-43.373013630971776	18.464733620011657
RNA-SEQ	ERR830290	-42.58450223359155	18.404925450465775
RNA-SEQ	SRR3470781	27.96099410556684	-34.35626680209376
RNA-SEQ	SRR3470782	28.6926831180969	-36.63382413284005
RNA-SEQ	ERR830289	-42.383443958427584	19.61382037775353
RNA-SEQ	ERR830288	-42.53029774344301	18.91027273893035
RNA-SEQ	ERR830287	-43.89600256979539	18.016431533611357
RNA-SEQ	ERR830286	-44.59649463360678	15.87131575773397
RNA-SEQ	ERR830285	-43.202808742624256	20.040426836972436
RNA-SEQ	ERR830284	-42.40292442004791	18.366464416311228
RNA-SEQ	ERR830283	-43.020850805422356	17.983606414632987
RNA-SEQ	ERR830282	-42.179469475661236	20.936750681247503
RNA-SEQ	ERR830281	-41.86098347259423	19.005916337001032
RNA-SEQ	ERR830280	-43.38109862250967	18.74324135578987
RNA-SEQ	ERR830279	-42.779462055262485	18.438809508493172
RNA-SEQ	ERR830278	-41.816838841785625	18.928109200909496
RNA-SEQ	ERR830277	-43.21958069028307	19.339668077354588
RNA-SEQ	ERR830276	-41.43221987745251	20.369440824975037
RNA-SEQ	ERR830275	-43.50531460455917	17.192124572869364
RNA-SEQ	ERR830274	-44.118859059591465	17.47261077369141
RNA-SEQ	ERR759387	-43.191284816233704	16.58205899769727
RNA-SEQ	ERR759386	-41.31506198273768	17.443402729009023
RNA-SEQ	ERR759385	-41.542890066144516	17.756617340757685
RNA-SEQ	ERR759384	-41.665878849067624	15.879067290805642
RNA-SEQ	ERR759383	-39.84431336912963	17.91762811706145
RNA-SEQ	ERR759382	-36.488653749318964	18.419476745581285
RNA-SEQ	ERR759381	-39.821828159570096	14.181693445883308
RNA-SEQ	ERR759380	-41.19320537064819	17.438935026494494
RNA-SEQ	ERR759379	-40.58898402905207	17.89736018172381
RNA-SEQ	ERR759378	-41.06652069174572	14.658057144746666
RNA-SEQ	ERR759377	-37.63287155338652	17.439939308702318
RNA-SEQ	ERR759376	-40.31842966488501	16.773723810313864
RNA-SEQ	ERR759375	-40.4085424325523	9.051605718779285
RNA-SEQ	SRR3923227	22.628107619694124	33.200656996288515
RNA-SEQ	SRR3923226	22.24497132728772	33.836965017327785
RNA-SEQ	SRR3923225	22.737627303830156	34.98656122628295
RNA-SEQ	ERR759374	-40.08597810389003	7.865742353228775
RNA-SEQ	ERR759373	-40.32739939260363	9.521280976263029
RNA-SEQ	ERR759372	-40.55793537288405	9.3319793782187
RNA-SEQ	ERR759371	-39.481661042465504	10.78431121944718
RNA-SEQ	SRR3923221	23.368071348529888	31.177261991326784
RNA-SEQ	ERR759370	-39.388579921901	9.854236341686777
RNA-SEQ	ERR759369	-41.503553388613035	9.995948410061022
RNA-SEQ	ERR759368	-38.77115731452176	9.960402056710965
RNA-SEQ	ERR759367	-39.5019862546002	10.445013576352789
RNA-SEQ	ERR759366	-41.73462727798045	9.30333687945043
RNA-SEQ	ERR759365	-41.31117291363992	9.666163416700421
RNA-SEQ	SRR3923219	24.054126196801427	33.67370040384213
