Gene	gene_length	Zero_proportion
ENSDARG00000090309	1529	0.028639618138424822
ENSDARG00000090310	879	0.4033412887828162
ENSDARG00000090319	1831	0.42482100238663484
ENSDARG00000090326	1398	0.31026252983293556
ENSDARG00000090337	4265	0.01909307875894988
ENSDARG00000090338	2523	0.1909307875894988
ENSDARG00000090340	5242	0.11933174224343675
ENSDARG00000090344	606	0.7255369928400954
ENSDARG00000090345	130	0.8281622911694511
ENSDARG00000090346	5436	0.07637231503579953
ENSDARG00000090347	108	0.863961813842482
ENSDARG00000090348	3373	0.4224343675417661
ENSDARG00000090352	3977	0.021479713603818614
ENSDARG00000090355	1355	0.7326968973747017
ENSDARG00000090366	2459	0.10739856801909307
ENSDARG00000090367	119	0.9379474940334129
ENSDARG00000090368	119	0.6706443914081146
ENSDARG00000090369	4595	0.05250596658711217
ENSDARG00000090371	5958	0.01909307875894988
ENSDARG00000090372	1158	0.9069212410501193
ENSDARG00000090380	880	0.6085918854415274
ENSDARG00000090381	3490	0.06205250596658711
ENSDARG00000090386	6745	0.014319809069212411
ENSDARG00000090387	1379	0.21957040572792363
ENSDARG00000090389	1316	0.031026252983293555
ENSDARG00000090392	4072	0.15035799522673032
ENSDARG00000090396	1055	0.18377088305489261
ENSDARG00000090398	1842	0.26252983293556087
ENSDARG00000090401	1217	0.050119331742243436
ENSDARG00000090408	5307	0.16706443914081145
ENSDARG00000090416	3071	0.081145584725537
ENSDARG00000090418	1464	0.09785202863961814
ENSDARG00000090421	1969	0.15990453460620524
ENSDARG00000090427	1267	0.1909307875894988
ENSDARG00000090428	1918	0.21479713603818615
ENSDARG00000090429	2069	0.3412887828162291
ENSDARG00000090444	1435	0.057279236276849645
ENSDARG00000090447	2852	0.05250596658711217
ENSDARG00000090449	5053	0.0405727923627685
ENSDARG00000090454	6252	0.014319809069212411
ENSDARG00000090457	138	0.24105011933174225
ENSDARG00000090461	5669	0.05250596658711217
ENSDARG00000090462	650	0.0405727923627685
ENSDARG00000090464	1137	0.6730310262529833
ENSDARG00000090468	4865	0.2911694510739857
ENSDARG00000090469	589	0.6873508353221957
ENSDARG00000090472	2045	0.16706443914081145
ENSDARG00000090473	1205	0.1026252983293556
ENSDARG00000090480	2558	0.4081145584725537
ENSDARG00000090481	2704	0.2386634844868735
ENSDARG00000090486	981	0.24821002386634844
ENSDARG00000090489	1165	0.36992840095465396
ENSDARG00000090496	5529	0.15274463007159905
ENSDARG00000090499	954	0.5155131264916468
ENSDARG00000090501	777	0.9928400954653938
ENSDARG00000090503	2489	0.059665871121718374
ENSDARG00000090512	4253	0.01909307875894988
ENSDARG00000090524	2975	0.05250596658711217
ENSDARG00000090526	4487	0.028639618138424822
ENSDARG00000090537	2412	0.03341288782816229
ENSDARG00000090543	4841	0.04295942720763723
ENSDARG00000090544	1248	0.10023866348448687
ENSDARG00000090547	118	0.8782816229116945
ENSDARG00000090548	5773	0.014319809069212411
ENSDARG00000090551	3050	0.33890214797136037
ENSDARG00000090552	1352	0.03341288782816229
ENSDARG00000090557	1470	0.12649164677804295
ENSDARG00000090560	1586	0.09307875894988067
ENSDARG00000090564	2701	0.25059665871121717
ENSDARG00000090568	695	0.0405727923627685
ENSDARG00000090570	2589	0.06921241050119331
ENSDARG00000090572	345	0.8949880668257757
ENSDARG00000090577	646	0.324582338902148
ENSDARG00000090581	1388	0.03818615751789976
ENSDARG00000090585	2426	0.08353221957040573
ENSDARG00000090592	1011	0.8854415274463007
ENSDARG00000090598	643	0.2553699284009546
ENSDARG00000090600	2576	0.031026252983293555
ENSDARG00000090601	564	0.5990453460620525
ENSDARG00000090604	765	0.8902147971360382
ENSDARG00000090607	1221	0.2052505966587112
ENSDARG00000090612	1400	0.2171837708830549
ENSDARG00000090615	1144	0.2052505966587112
ENSDARG00000090617	2019	0.0477326968973747
ENSDARG00000090618	8462	0.016706443914081145
ENSDARG00000090623	6581	0.1718377088305489
ENSDARG00000090624	8222	0.02386634844868735
ENSDARG00000090625	1753	0.03818615751789976
ENSDARG00000090628	968	0.5513126491646778
ENSDARG00000090629	1074	0.5059665871121718
ENSDARG00000090630	357	0.7565632458233891
ENSDARG00000090632	780	0.5322195704057279
ENSDARG00000090634	1875	0.026252983293556086
ENSDARG00000090635	1287	0.649164677804296
ENSDARG00000090637	5935	0.18615751789976134
ENSDARG00000090638	931	0.2577565632458234
ENSDARG00000090642	2062	0.2171837708830549
ENSDARG00000090646	3660	0.16467780429594273
ENSDARG00000090649	2669	0.06205250596658711
ENSDARG00000090654	8237	0.01909307875894988
ENSDARG00000090656	3778	0.06205250596658711
ENSDARG00000090664	3899	0.26730310262529833
ENSDARG00000090670	3450	0.09785202863961814
ENSDARG00000090673	1251	0.10978520286396182
ENSDARG00000090675	3775	0.021479713603818614
ENSDARG00000090676	815	0.8782816229116945
ENSDARG00000090679	3211	0.08353221957040573
ENSDARG00000090685	1417	0.11455847255369929
ENSDARG00000090686	1250	0.27684964200477324
ENSDARG00000090687	4967	0.016706443914081145
ENSDARG00000090690	2442	0.16467780429594273
ENSDARG00000090694	614	0.6467780429594272
ENSDARG00000090696	1611	0.3269689737470167
ENSDARG00000090697	1787	0.014319809069212411
ENSDARG00000090698	2025	0.23389021479713604
ENSDARG00000090699	2318	0.1766109785202864
ENSDARG00000090708	937	0.11933174224343675
ENSDARG00000090714	1439	0.10023866348448687
ENSDARG00000090716	7218	0.016706443914081145
ENSDARG00000090720	1296	0.5560859188544153
ENSDARG00000090721	4243	0.13842482100238662
ENSDARG00000090722	1369	0.47255369928400953
ENSDARG00000090724	5799	0.18138424821002386
ENSDARG00000090727	1233	0.2529832935560859
ENSDARG00000090728	1630	0.11694510739856802
ENSDARG00000090730	2575	0.26968973747016706
ENSDARG00000090734	3867	0.1431980906921241
ENSDARG00000090740	1008	0.0477326968973747
ENSDARG00000090741	1752	0.2744630071599045
ENSDARG00000090747	2210	0.031026252983293555
ENSDARG00000090751	4086	0.03579952267303103
ENSDARG00000090752	2013	0.1431980906921241
ENSDARG00000090753	2342	0.20763723150357996
ENSDARG00000090764	5703	0.026252983293556086
ENSDARG00000090767	6759	0.050119331742243436
ENSDARG00000090768	4807	0.06205250596658711
ENSDARG00000090769	1376	0.10501193317422435
ENSDARG00000090770	5264	0.021479713603818614
ENSDARG00000090778	2064	0.0405727923627685
ENSDARG00000090783	1150	0.24105011933174225
ENSDARG00000090785	5063	0.07875894988066826
ENSDARG00000090787	1621	0.2577565632458234
ENSDARG00000090788	1993	0.02386634844868735
ENSDARG00000090789	118	0.8042959427207638
ENSDARG00000090793	3366	0.11933174224343675
ENSDARG00000090797	1584	0.11217183770883055
ENSDARG00000090804	7571	0.01909307875894988
ENSDARG00000090812	996	0.9403341288782816
ENSDARG00000090814	1168	0.26730310262529833
ENSDARG00000090815	1843	0.4988066825775656
ENSDARG00000090817	962	0.46539379474940334
ENSDARG00000090818	1060	0.11933174224343675
ENSDARG00000090820	2286	0.05489260143198091
ENSDARG00000090822	849	0.43675417661097854
ENSDARG00000090824	790	0.5202863961813843
ENSDARG00000090830	6443	0.031026252983293555
ENSDARG00000090833	1343	0.09785202863961814
ENSDARG00000090834	1655	0.21479713603818615
ENSDARG00000090836	3631	0.028639618138424822
ENSDARG00000090839	956	0.4630071599045346
ENSDARG00000090844	5008	0.016706443914081145
ENSDARG00000090847	3747	0.028639618138424822
ENSDARG00000090850	1658	0.2171837708830549
ENSDARG00000090851	3810	0.09307875894988067
ENSDARG00000090854	1435	0.0477326968973747
ENSDARG00000090861	1634	0.09785202863961814
ENSDARG00000090863	1241	0.26014319809069214
ENSDARG00000090866	2097	0.10501193317422435
ENSDARG00000090869	1512	0.06682577565632458
ENSDARG00000090870	4214	0.30071599045346065
ENSDARG00000090871	1664	0.04295942720763723
ENSDARG00000090872	1598	0.02386634844868735
ENSDARG00000090873	530	0.32935560859188545
ENSDARG00000090876	1510	0.20763723150357996
ENSDARG00000090882	5650	0.014319809069212411
ENSDARG00000090883	834	0.2911694510739857
ENSDARG00000090886	1923	0.2100238663484487
ENSDARG00000090889	1128	0.19809069212410502
ENSDARG00000090890	1399	0.12649164677804295
ENSDARG00000090892	1951	0.4964200477326969
ENSDARG00000090895	4714	0.01909307875894988
ENSDARG00000090899	396	0.7374701670644391
ENSDARG00000090900	1820	0.22195704057279236
ENSDARG00000090901	2625	0.09785202863961814
ENSDARG00000090903	1868	0.0477326968973747
ENSDARG00000090904	2043	0.06682577565632458
ENSDARG00000090910	1598	0.4486873508353222
ENSDARG00000090912	1320	0.026252983293556086
ENSDARG00000090914	5340	0.016706443914081145
ENSDARG00000090929	717	0.649164677804296
ENSDARG00000090930	1338	0.20286396181384247
ENSDARG00000090931	1682	0.665871121718377
ENSDARG00000090935	9083	0.03579952267303103
ENSDARG00000090942	2420	0.0477326968973747
ENSDARG00000090943	1334	0.11217183770883055
ENSDARG00000090945	1861	0.22911694510739858
ENSDARG00000090946	8240	0.011933174224343675
ENSDARG00000090947	3840	0.2171837708830549
ENSDARG00000090948	1075	0.4033412887828162
ENSDARG00000090949	7696	0.031026252983293555
ENSDARG00000090953	6221	0.011933174224343675
ENSDARG00000090963	2791	0.07875894988066826
ENSDARG00000090965	1881	0.011933174224343675
ENSDARG00000090969	1631	0.06443914081145585
ENSDARG00000090971	10045	0.016706443914081145
ENSDARG00000090973	2238	0.06443914081145585
ENSDARG00000090975	1251	0.24821002386634844
ENSDARG00000090976	1177	0.17422434367541767
ENSDARG00000090977	1440	0.2386634844868735
ENSDARG00000090980	2612	0.057279236276849645
ENSDARG00000090981	751	0.4200477326968974
ENSDARG00000090982	14740	0.014319809069212411
ENSDARG00000090986	10645	0.014319809069212411
ENSDARG00000090988	1071	0.06205250596658711
ENSDARG00000090993	3336	0.02386634844868735
ENSDARG00000090997	7452	0.016706443914081145
ENSDARG00000090998	2383	0.0477326968973747
ENSDARG00000091001	869	0.026252983293556086
ENSDARG00000091003	1758	0.081145584725537
ENSDARG00000091006	7274	0.021479713603818614
ENSDARG00000091009	1350	0.4486873508353222
ENSDARG00000091013	5144	0.1957040572792363
ENSDARG00000091015	521	0.568019093078759
ENSDARG00000091025	2354	0.16945107398568018
ENSDARG00000091026	5784	0.0405727923627685
ENSDARG00000091027	833	0.5608591885441527
ENSDARG00000091029	4422	0.11694510739856802
ENSDARG00000091042	18317	0.016706443914081145
ENSDARG00000091043	3395	0.2863961813842482
ENSDARG00000091058	1699	0.08591885441527446
ENSDARG00000091059	1326	0.6276849642004774
ENSDARG00000091061	7022	0.01909307875894988
ENSDARG00000091062	1726	0.45346062052505964
ENSDARG00000091072	543	0.6276849642004774
ENSDARG00000091073	578	0.41766109785202865
ENSDARG00000091079	1597	0.026252983293556086
ENSDARG00000091083	773	0.8591885441527446
ENSDARG00000091085	501	0.4224343675417661
ENSDARG00000091090	14127	0.016706443914081145
ENSDARG00000091092	2378	0.01909307875894988
ENSDARG00000091095	1227	0.837708830548926
ENSDARG00000091101	963	0.13126491646778043
ENSDARG00000091111	1553	0.03341288782816229
ENSDARG00000091116	13133	0.14558472553699284
ENSDARG00000091119	2418	0.4105011933174224
ENSDARG00000091124	2110	0.021479713603818614
ENSDARG00000091126	835	0.522673031026253
ENSDARG00000091127	2321	0.057279236276849645
ENSDARG00000091128	1328	0.2052505966587112
ENSDARG00000091130	6501	0.06205250596658711
ENSDARG00000091131	4275	0.021479713603818614
ENSDARG00000091135	1167	0.5202863961813843
ENSDARG00000091136	1507	0.5751789976133651
ENSDARG00000091138	1817	0.0405727923627685
ENSDARG00000091140	2669	0.36515513126491644
ENSDARG00000091143	1614	0.8424821002386634
ENSDARG00000091144	1143	0.22195704057279236
ENSDARG00000091148	950	0.5823389021479713
ENSDARG00000091150	8187	0.02386634844868735
ENSDARG00000091161	1127	0.07159904534606205
ENSDARG00000091169	3988	0.028639618138424822
ENSDARG00000091172	2098	0.0883054892601432
ENSDARG00000091184	669	0.7374701670644391
ENSDARG00000091185	1853	0.1766109785202864
ENSDARG00000091187	2370	0.026252983293556086
ENSDARG00000091198	962	0.0405727923627685
ENSDARG00000091203	1133	0.9021479713603818
ENSDARG00000091206	530	0.7899761336515513
ENSDARG00000091207	924	0.26968973747016706
ENSDARG00000091209	1676	0.2911694510739857
ENSDARG00000091211	1810	0.15513126491646778
ENSDARG00000091212	1987	0.315035799522673
ENSDARG00000091215	1432	0.04295942720763723
ENSDARG00000091216	1404	0.7255369928400954
ENSDARG00000091221	1724	0.4821002386634845
ENSDARG00000091222	6705	0.02386634844868735
ENSDARG00000091230	1706	0.3031026252983294
ENSDARG00000091232	2076	0.17899761336515513
ENSDARG00000091233	4846	0.028639618138424822
ENSDARG00000091234	1499	0.0477326968973747
ENSDARG00000091235	2663	0.4439140811455847
ENSDARG00000091241	1254	0.1360381861575179
ENSDARG00000091243	1042	0.32935560859188545
ENSDARG00000091247	2075	0.0883054892601432
ENSDARG00000091252	3511	0.10978520286396182
ENSDARG00000091253	1819	0.11217183770883055
ENSDARG00000091254	1865	0.7804295942720764
ENSDARG00000091260	2021	0.2243436754176611
ENSDARG00000091266	887	0.5274463007159904
ENSDARG00000091271	3264	0.04295942720763723
ENSDARG00000091272	93	0.7374701670644391
ENSDARG00000091277	2794	0.0954653937947494
ENSDARG00000091280	1149	0.028639618138424822
ENSDARG00000091287	3508	0.1360381861575179
ENSDARG00000091293	10832	0.014319809069212411
ENSDARG00000091298	3435	0.045346062052505964
ENSDARG00000091304	2550	0.01909307875894988
ENSDARG00000091306	6314	0.04295942720763723
ENSDARG00000091317	2101	0.12649164677804295
ENSDARG00000091318	119	0.8854415274463007
ENSDARG00000091320	3748	0.04295942720763723
ENSDARG00000091321	1145	0.1718377088305489
ENSDARG00000091326	2790	0.05489260143198091
ENSDARG00000091327	958	0.40572792362768495
ENSDARG00000091337	286	0.7159904534606205
ENSDARG00000091342	3814	0.10739856801909307
ENSDARG00000091348	5443	0.011933174224343675
ENSDARG00000091349	2003	0.18377088305489261
ENSDARG00000091359	3045	0.11694510739856802
ENSDARG00000091366	1963	0.07398568019093078
ENSDARG00000091367	4840	0.021479713603818614
ENSDARG00000091368	3019	0.2243436754176611
ENSDARG00000091377	1602	0.24821002386634844
ENSDARG00000091381	5859	0.0477326968973747
ENSDARG00000091385	3859	0.026252983293556086
ENSDARG00000091388	1099	0.711217183770883
ENSDARG00000091392	121	0.8042959427207638
ENSDARG00000091393	4221	0.02386634844868735
ENSDARG00000091402	1269	0.01909307875894988
ENSDARG00000091408	5120	0.02386634844868735
ENSDARG00000091409	1352	0.43675417661097854
ENSDARG00000091411	1654	0.26968973747016706
ENSDARG00000091413	895	0.081145584725537
ENSDARG00000091416	118	0.8878281622911695
ENSDARG00000091418	4379	0.02386634844868735
ENSDARG00000091419	3495	0.016706443914081145
ENSDARG00000091428	2267	0.16706443914081145
ENSDARG00000091433	1552	0.03341288782816229
ENSDARG00000091445	1328	0.747016706443914
ENSDARG00000091459	1674	0.42482100238663484
ENSDARG00000091465	1504	0.11694510739856802
ENSDARG00000091466	118	0.801909307875895
ENSDARG00000091471	8507	0.026252983293556086
ENSDARG00000091477	2236	0.2100238663484487
ENSDARG00000091481	2175	0.12410501193317422
ENSDARG00000091486	164	0.847255369928401
ENSDARG00000091489	3096	0.06682577565632458
ENSDARG00000091495	1166	0.8591885441527446
ENSDARG00000091499	2435	0.2553699284009546
ENSDARG00000091503	5563	0.02386634844868735
ENSDARG00000091509	1660	0.050119331742243436
ENSDARG00000091511	969	0.20286396181384247
ENSDARG00000091512	4608	0.028639618138424822
ENSDARG00000091513	4764	0.05489260143198091
ENSDARG00000091514	1133	0.08353221957040573
ENSDARG00000091521	2661	0.050119331742243436
ENSDARG00000091531	1475	0.20047732696897375
ENSDARG00000091535	6355	0.016706443914081145
ENSDARG00000091538	5146	0.031026252983293555
ENSDARG00000091539	1964	0.3436754176610978
ENSDARG00000091548	13029	0.014319809069212411
ENSDARG00000091552	164	0.6539379474940334
ENSDARG00000091555	3755	0.016706443914081145
ENSDARG00000091556	600	0.8114558472553699
ENSDARG00000091557	1888	0.18854415274463007
ENSDARG00000091558	1695	0.20763723150357996
ENSDARG00000091560	2404	0.11455847255369929
ENSDARG00000091561	3573	0.34844868735083534
ENSDARG00000091563	4406	0.014319809069212411
ENSDARG00000091573	1924	0.29832935560859186
ENSDARG00000091574	3603	0.02386634844868735
ENSDARG00000091576	1138	0.08591885441527446
ENSDARG00000091579	1691	0.06682577565632458
ENSDARG00000091584	2644	0.12171837708830549
ENSDARG00000091585	2062	0.35083532219570407
ENSDARG00000091590	1031	0.4916467780429594
ENSDARG00000091592	5919	0.03341288782816229
ENSDARG00000091595	2852	0.031026252983293555
ENSDARG00000091598	2768	0.026252983293556086
ENSDARG00000091602	3348	0.11217183770883055
ENSDARG00000091607	2736	0.3341288782816229
ENSDARG00000091609	304	0.29594272076372313
ENSDARG00000091614	1780	0.31742243436754175
ENSDARG00000091616	972	0.41766109785202865
ENSDARG00000091618	4917	0.10739856801909307
ENSDARG00000091619	2310	0.03818615751789976
ENSDARG00000091624	1925	0.09069212410501193
ENSDARG00000091625	1823	0.12171837708830549
ENSDARG00000091627	889	0.3556085918854415
ENSDARG00000091628	2950	0.031026252983293555
ENSDARG00000091631	2694	0.021479713603818614
ENSDARG00000091633	3110	0.13842482100238662
ENSDARG00000091637	1251	0.477326968973747
ENSDARG00000091638	1035	0.7804295942720764
ENSDARG00000091640	1108	0.06205250596658711
ENSDARG00000091650	1248	0.12410501193317422
ENSDARG00000091652	6418	0.01909307875894988
ENSDARG00000091655	1152	0.028639618138424822
ENSDARG00000091656	628	0.01909307875894988
ENSDARG00000091658	3110	0.03579952267303103
ENSDARG00000091660	866	0.2243436754176611
ENSDARG00000091667	1521	0.1957040572792363
ENSDARG00000091669	1786	0.09069212410501193
ENSDARG00000091678	1994	0.031026252983293555
ENSDARG00000091679	1683	0.09307875894988067
ENSDARG00000091683	1420	0.1431980906921241
ENSDARG00000091692	1984	0.3198090692124105
ENSDARG00000091697	301	0.7684964200477327
ENSDARG00000091699	5407	0.021479713603818614
ENSDARG00000091702	1170	0.19331742243436753
ENSDARG00000091705	1393	0.8329355608591885
ENSDARG00000091712	7395	0.021479713603818614
ENSDARG00000091718	2213	0.24343675417661098
ENSDARG00000091723	2542	0.07637231503579953
ENSDARG00000091726	4932	0.026252983293556086
ENSDARG00000091727	1311	0.16467780429594273
ENSDARG00000091728	727	0.07159904534606205
ENSDARG00000091730	802	0.6706443914081146
ENSDARG00000091733	1524	0.7756563245823389
ENSDARG00000091734	5902	0.031026252983293555
ENSDARG00000091746	6614	0.15274463007159905
ENSDARG00000091748	1969	0.3317422434367542
ENSDARG00000091752	136	0.964200477326969
ENSDARG00000091754	3641	0.016706443914081145
ENSDARG00000091756	2430	0.1360381861575179
ENSDARG00000091757	4045	0.10023866348448687
ENSDARG00000091760	3666	0.03341288782816229
ENSDARG00000091762	3610	0.05250596658711217
ENSDARG00000091768	3316	0.04295942720763723
ENSDARG00000091771	1527	0.03341288782816229
ENSDARG00000091775	2891	0.10739856801909307
ENSDARG00000091777	1900	0.0405727923627685
ENSDARG00000091782	766	0.847255369928401
ENSDARG00000091783	933	0.25059665871121717
ENSDARG00000091790	2490	0.8257756563245824
ENSDARG00000091791	1574	0.7804295942720764
ENSDARG00000091792	10675	0.07875894988066826
ENSDARG00000091796	1053	0.9069212410501193
ENSDARG00000091799	1801	0.1766109785202864
ENSDARG00000091801	1895	0.045346062052505964
ENSDARG00000091813	2471	0.0405727923627685
ENSDARG00000091817	1514	0.1909307875894988
ENSDARG00000091821	4098	0.06443914081145585
ENSDARG00000091831	2626	0.021479713603818614
ENSDARG00000091832	936	0.3532219570405728
ENSDARG00000091833	1820	0.03341288782816229
ENSDARG00000091834	5851	0.026252983293556086
ENSDARG00000091835	1747	0.081145584725537
ENSDARG00000091836	2801	0.06443914081145585
ENSDARG00000091841	1049	0.1360381861575179
ENSDARG00000091845	877	0.5847255369928401
ENSDARG00000091847	3589	0.12649164677804295
ENSDARG00000091851	769	0.0405727923627685
ENSDARG00000091859	3075	0.11694510739856802
ENSDARG00000091860	2132	0.12410501193317422
ENSDARG00000091861	196	0.954653937947494
ENSDARG00000091864	613	0.6133651551312649
ENSDARG00000091865	525	0.8758949880668258
ENSDARG00000091867	508	0.26014319809069214
ENSDARG00000091869	3556	0.0477326968973747
ENSDARG00000091870	1240	0.4295942720763723
ENSDARG00000091872	1861	0.03579952267303103
ENSDARG00000091876	337	0.5513126491646778
ENSDARG00000091877	2477	0.8663484486873508
ENSDARG00000091879	1765	0.057279236276849645
ENSDARG00000091885	2093	0.04295942720763723
ENSDARG00000091887	2536	0.10978520286396182
ENSDARG00000091888	991	0.26968973747016706
ENSDARG00000091889	859	0.07875894988066826
ENSDARG00000091890	1256	0.5035799522673031
ENSDARG00000091894	346	0.684964200477327
ENSDARG00000091896	986	0.0883054892601432
ENSDARG00000091897	1900	0.07875894988066826
ENSDARG00000091900	808	0.14558472553699284
ENSDARG00000091901	666	0.6587112171837709
ENSDARG00000091902	4807	0.01909307875894988
ENSDARG00000091904	1414	0.14558472553699284
ENSDARG00000091905	717	0.24343675417661098
ENSDARG00000091906	1016	0.18615751789976134
ENSDARG00000091909	1055	0.24105011933174225
ENSDARG00000091911	902	0.7541766109785203
ENSDARG00000091912	4474	0.162291169451074
ENSDARG00000091914	386	0.2863961813842482
ENSDARG00000091916	2768	0.11455847255369929
ENSDARG00000091917	677	0.4152744630071599
ENSDARG00000091918	1816	0.23627684964200477
ENSDARG00000091922	634	0.23627684964200477
ENSDARG00000091926	1203	0.20763723150357996
ENSDARG00000091929	1162	0.8162291169451074
ENSDARG00000091930	868	0.19809069212410502
ENSDARG00000091931	3723	0.016706443914081145
ENSDARG00000091932	3445	0.02386634844868735
ENSDARG00000091933	649	0.27923627684964203
ENSDARG00000091934	418	0.42720763723150357
ENSDARG00000091936	974	0.6730310262529833
ENSDARG00000091937	736	0.016706443914081145
ENSDARG00000091938	551	0.2935560859188544
ENSDARG00000091943	751	0.5155131264916468
ENSDARG00000091944	1218	0.6014319809069213
ENSDARG00000091946	1709	0.07159904534606205
ENSDARG00000091947	8432	0.02386634844868735
ENSDARG00000091948	1529	0.1026252983293556
ENSDARG00000091950	796	0.594272076372315
ENSDARG00000091951	2427	0.33890214797136037
ENSDARG00000091954	913	0.6324582338902148
ENSDARG00000091956	1330	0.3341288782816229
ENSDARG00000091957	262	0.8806682577565632
ENSDARG00000091958	659	0.24821002386634844
ENSDARG00000091961	488	0.5966587112171837
ENSDARG00000091962	2717	0.06443914081145585
ENSDARG00000091966	661	0.5059665871121718
ENSDARG00000091967	2997	0.031026252983293555
ENSDARG00000091969	985	0.13842482100238662
ENSDARG00000091970	1316	0.18854415274463007
ENSDARG00000091972	1286	0.08353221957040573
ENSDARG00000091974	1434	0.26252983293556087
ENSDARG00000091975	329	0.5011933174224343
ENSDARG00000091976	621	0.11694510739856802
ENSDARG00000091977	690	0.47494033412887826
ENSDARG00000091978	235	0.19331742243436753
ENSDARG00000091979	882	0.2935560859188544
ENSDARG00000091985	459	0.6610978520286396
ENSDARG00000091988	1233	0.07637231503579953
ENSDARG00000091989	1295	0.7279236276849642
ENSDARG00000091990	2583	0.8186157517899761
ENSDARG00000091992	555	0.7780429594272077
ENSDARG00000091993	1909	0.12410501193317422
ENSDARG00000091994	2840	0.07159904534606205
ENSDARG00000091996	812	0.2458233890214797
ENSDARG00000091997	851	0.22911694510739858
ENSDARG00000092000	2441	0.08353221957040573
ENSDARG00000092001	705	0.7613365155131265
ENSDARG00000092003	2118	0.021479713603818614
ENSDARG00000092006	243	0.5536992840095465
ENSDARG00000092007	401	0.46539379474940334
ENSDARG00000092014	1264	0.4916467780429594
ENSDARG00000092018	1019	0.0405727923627685
ENSDARG00000092020	375	0.45584725536992843
ENSDARG00000092021	867	0.5704057279236276
ENSDARG00000092022	1567	0.27684964200477324
ENSDARG00000092023	829	0.665871121718377
ENSDARG00000092025	4314	0.1718377088305489
ENSDARG00000092026	1173	0.5918854415274463
ENSDARG00000092027	672	0.14081145584725538
ENSDARG00000092028	4684	0.4606205250596659
ENSDARG00000092033	1257	0.014319809069212411
ENSDARG00000092035	1835	0.06443914081145585
ENSDARG00000092039	2524	0.22673031026252982
ENSDARG00000092040	658	0.26252983293556087
ENSDARG00000092042	613	0.42482100238663484
ENSDARG00000092044	2510	0.059665871121718374
ENSDARG00000092045	1239	0.17422434367541767
ENSDARG00000092052	2192	0.2840095465393795
ENSDARG00000092056	587	0.6443914081145584
ENSDARG00000092057	2565	0.02386634844868735
ENSDARG00000092060	1636	0.3532219570405728
ENSDARG00000092061	1238	0.6897374701670644
ENSDARG00000092064	1593	0.33651551312649164
ENSDARG00000092065	563	0.6634844868735084
ENSDARG00000092066	745	0.09785202863961814
ENSDARG00000092067	5812	0.07637231503579953
ENSDARG00000092070	3096	0.4606205250596659
ENSDARG00000092071	1296	0.30787589498806683
ENSDARG00000092072	262	0.8353221957040573
ENSDARG00000092073	928	0.11455847255369929
ENSDARG00000092074	606	0.16467780429594273
ENSDARG00000092075	1374	0.9164677804295943
ENSDARG00000092077	725	0.19809069212410502
ENSDARG00000092078	1838	0.07875894988066826
ENSDARG00000092080	846	0.3627684964200477
ENSDARG00000092082	286	0.5560859188544153
ENSDARG00000092083	302	0.31026252983293556
ENSDARG00000092084	247	0.3341288782816229
ENSDARG00000092085	1015	0.6276849642004774
ENSDARG00000092086	476	0.5369928400954654
ENSDARG00000092088	646	0.14797136038186157
ENSDARG00000092089	532	0.38663484486873506
ENSDARG00000092090	687	0.36754176610978523
ENSDARG00000092091	2305	0.5704057279236276
ENSDARG00000092094	1459	0.4224343675417661
ENSDARG00000092095	515	0.863961813842482
ENSDARG00000092096	795	0.7279236276849642
ENSDARG00000092097	303	0.34844868735083534
ENSDARG00000092099	1233	0.36992840095465396
ENSDARG00000092104	546	0.9069212410501193
ENSDARG00000092106	3842	0.021479713603818614
ENSDARG00000092107	576	0.60381861575179
ENSDARG00000092109	977	0.6921241050119332
ENSDARG00000092110	249	0.6062052505966588
ENSDARG00000092112	2607	0.01909307875894988
ENSDARG00000092115	3544	0.011933174224343675
ENSDARG00000092118	363	0.9116945107398569
ENSDARG00000092119	1205	0.17422434367541767
ENSDARG00000092120	978	0.18377088305489261
ENSDARG00000092122	1107	0.4081145584725537
ENSDARG00000092123	1460	0.11455847255369929
ENSDARG00000092124	440	0.050119331742243436
ENSDARG00000092125	1283	0.06205250596658711
ENSDARG00000092126	4386	0.3412887828162291
ENSDARG00000092130	836	0.24105011933174225
ENSDARG00000092131	925	0.07875894988066826
ENSDARG00000092133	1723	0.47255369928400953
ENSDARG00000092134	3751	0.059665871121718374
ENSDARG00000092136	1112	0.05489260143198091
ENSDARG00000092137	572	0.4200477326968974
ENSDARG00000092139	1038	0.7255369928400954
ENSDARG00000092140	586	0.8186157517899761
ENSDARG00000092141	744	0.3126491646778043
ENSDARG00000092142	1742	0.06205250596658711
ENSDARG00000092143	3587	0.11694510739856802
ENSDARG00000092150	828	0.24343675417661098
ENSDARG00000092151	905	0.44630071599045346
ENSDARG00000092152	557	0.1766109785202864
ENSDARG00000092154	1928	0.028639618138424822
ENSDARG00000092155	5467	0.014319809069212411
ENSDARG00000092158	2854	0.031026252983293555
ENSDARG00000092159	832	0.4105011933174224
ENSDARG00000092160	244	0.7899761336515513
ENSDARG00000092161	454	0.38424821002386633
ENSDARG00000092162	2785	0.14797136038186157
ENSDARG00000092166	2997	0.031026252983293555
ENSDARG00000092167	3270	0.016706443914081145
ENSDARG00000092169	3037	0.1288782816229117
ENSDARG00000092170	783	0.05489260143198091
ENSDARG00000092172	1949	0.13365155131264916
ENSDARG00000092174	656	0.4677804295942721
